ticket_id,customer_id,customer_name,email,issue_category,channel,resolution,response_time_hrs,timestamp
T00250,C1743,Skyler Garcia,skyler.garcia@example.com,Account Access,Email,Pending,11.58,16-08-2023 00:00
T00251,C1870,Morgan Taylor,morgan.taylor@example.com,Returns,Social Media,Escalated,35.89,14-04-2023 00:00
T00252,C1373,Casey Clark,casey.clark@example.com,Product Inquiry,Chat,Pending,48.36,11-11-2023 00:00
T00253,C1175,Skyler White,skyler.white@example.com,Technical,Phone,Resolved,38.38,04-07-2023 00:00
T00254,C1925,Dakota Johnson,dakota.johnson@example.com,Technical,Phone,Pending,18.62,07-07-2023 00:00
T00255,C1066,Jordan White,jordan.white@example.com,Product Inquiry,Email,Escalated,32.44,14-06-2023 00:00
T00256,C1974,Jamie Brown,jamie.brown@example.com,Technical,Chat,Resolved,56.2,09-02-2023 00:00
T00257,C1936,Jamie Martin,jamie.martin@example.com,Technical,Social Media,Unresolved,69.42,28-02-2023 00:00
T00258,C1885,Riley White,riley.white@example.com,Product Inquiry,Chat,Escalated,28.81,30-12-2023 00:00
T00259,C1961,Riley Brown,riley.brown@example.com,Product Inquiry,Social Media,Resolved,8.69,15-08-2023 00:00
T00260,C1702,Alex Garcia,alex.garcia@example.com,Billing,Phone,Resolved,70.48,10-09-2023 00:00
T00261,C1490,Jordan Lee,jordan.lee@example.com,Billing,Chat,Pending,46.34,31-01-2023 00:00
T00262,C1747,Alex Brown,alex.brown@example.com,Product Inquiry,Chat,Resolved,14.52,12-01-2023 00:00
T00263,C1218,Alex Johnson,alex.johnson@example.com,Shipping,Chat,Resolved,9.88,12-08-2023 00:00
T00264,C1953,Jamie Taylor,jamie.taylor@example.com,Shipping,Social Media,Unresolved,69.29,21-09-2023 00:00
T00265,C1063,Jamie Anderson,jamie.anderson@example.com,Technical,Email,Resolved,14.98,25-05-2023 00:00
T00266,C1271,Jamie Martin,jamie.martin@example.com,Account Access,Chat,Resolved,45.73,20-02-2023 00:00
T00267,C1418,Dakota Clark,dakota.clark@example.com,Product Inquiry,Email,Unresolved,14.9,11-03-2023 00:00
T00268,C1669,Morgan White,morgan.white@example.com,Technical,Social Media,Resolved,32.4,19-01-2023 00:00
T00269,C1505,Jamie White,jamie.white@example.com,Returns,Chat,Unresolved,10.86,10-10-2023 00:00
T00270,C1148,Alex Taylor,alex.taylor@example.com,Technical,Phone,Escalated,0.89,21-01-2023 00:00
T00271,C1525,Dakota Anderson,dakota.anderson@example.com,Billing,Email,Resolved,55.72,03-12-2023 00:00
T00272,C1908,Casey Brown,casey.brown@example.com,Billing,Phone,Pending,10.53,29-07-2023 00:00
T00273,C1963,Morgan Anderson,morgan.anderson@example.com,Technical,Email,Pending,5.95,14-05-2023 00:00
T00274,C1146,Riley Lee,riley.lee@example.com,Product Inquiry,Chat,Escalated,16.94,25-12-2023 00:00
T00275,C1636,Dakota Lee,dakota.lee@example.com,Product Inquiry,Email,Pending,30.52,11-06-2023 00:00
T00276,C1372,Riley Anderson,riley.anderson@example.com,Technical,Chat,Pending,65.64,02-07-2023 00:00
T00277,C1959,Morgan Anderson,morgan.anderson@example.com,Account Access,Chat,Resolved,29.71,30-12-2023 00:00
T00278,C1708,Jordan Brown,jordan.brown@example.com,Returns,Social Media,Escalated,60.98,23-10-2023 00:00
T00279,C1536,Jordan Martin,jordan.martin@example.com,Account Access,Email,Escalated,17.5,18-08-2023 00:00
T00280,C1022,Chris Martin,chris.martin@example.com,Billing,Phone,Unresolved,65.95,29-01-2023 00:00
T00281,C1328,Jamie Smith,jamie.smith@example.com,Shipping,Email,Resolved,8.14,27-04-2023 00:00
T00282,C1492,Riley Taylor,riley.taylor@example.com,Billing,Social Media,Pending,45.16,06-11-2023 00:00
T00283,C1254,Morgan Garcia,morgan.garcia@example.com,Shipping,Social Media,Escalated,51.26,07-01-2023 00:00
T00284,C1243,Chris Lee,chris.lee@example.com,Account Access,Email,Unresolved,11.43,21-08-2023 00:00
T00285,C1374,Jamie Johnson,jamie.johnson@example.com,Account Access,Email,Resolved,64.46,24-06-2023 00:00
T00286,C1354,Chris Smith,chris.smith@example.com,Technical,Email,Unresolved,8.38,19-04-2023 00:00
T00287,C1871,Skyler Brown,skyler.brown@example.com,Technical,Email,Resolved,38.43,03-07-2023 00:00
T00288,C1445,Alex Lee,alex.lee@example.com,Account Access,Chat,Unresolved,35.91,20-04-2023 00:00
T00289,C1701,Alex Clark,alex.clark@example.com,Billing,Email,Pending,23.97,16-01-2023 00:00
T00290,C1516,Alex Brown,alex.brown@example.com,Account Access,Email,Pending,34.6,04-02-2023 00:00
T00291,C1795,Chris Smith,chris.smith@example.com,Technical,Social Media,Unresolved,46.26,28-10-2023 00:00
T00292,C1853,Casey Lee,casey.lee@example.com,Billing,Chat,Resolved,20.23,03-09-2023 00:00
T00293,C1123,Skyler White,skyler.white@example.com,Technical,Phone,Unresolved,9.56,09-04-2023 00:00
T00294,C1097,Jamie Martin,jamie.martin@example.com,Product Inquiry,Social Media,Pending,32.73,18-09-2023 00:00
T00295,C1310,Skyler Clark,skyler.clark@example.com,Account Access,Social Media,Resolved,48.01,19-10-2023 00:00
T00296,C1957,Morgan White,morgan.white@example.com,Shipping,Social Media,Pending,61.8,06-12-2023 00:00
T00297,C1966,Taylor Smith,taylor.smith@example.com,Shipping,Email,Resolved,58.69,18-12-2023 00:00
T00298,C1168,Casey Martin,casey.martin@example.com,Account Access,Phone,Resolved,19.44,03-07-2023 00:00
T00299,C1986,Alex Martin,alex.martin@example.com,Shipping,Social Media,Escalated,38.28,23-05-2023 00:00
T00300,C1074,Alex Martin,alex.martin@example.com,Technical,Phone,Unresolved,65.97,17-01-2023 00:00
T00301,C1122,Chris Brown,chris.brown@example.com,Returns,Email,Unresolved,45.09,12-10-2023 00:00
T00302,C1778,Dakota Martin,dakota.martin@example.com,Billing,Social Media,Escalated,33.24,01-01-2023 00:00
T00303,C1241,Riley Johnson,riley.johnson@example.com,Product Inquiry,Social Media,Pending,22.29,19-09-2023 00:00
T00304,C1900,Dakota Clark,dakota.clark@example.com,Billing,Email,Unresolved,16.63,22-08-2023 00:00
T00305,C1475,Dakota Garcia,dakota.garcia@example.com,Billing,Phone,Unresolved,54.27,10-06-2023 00:00
T00306,C1631,Chris Smith,chris.smith@example.com,Account Access,Phone,Unresolved,67.91,26-04-2023 00:00
T00307,C1713,Riley Anderson,riley.anderson@example.com,Returns,Social Media,Pending,43.91,29-01-2023 00:00
T00308,C1678,Chris Clark,chris.clark@example.com,Shipping,Phone,Unresolved,30.94,09-06-2023 00:00
T00309,C1527,Morgan Taylor,morgan.taylor@example.com,Product Inquiry,Phone,Unresolved,51.21,07-02-2023 00:00
T00310,C1712,Jordan Johnson,jordan.johnson@example.com,Account Access,Chat,Resolved,54.37,17-02-2023 00:00
T00311,C1545,Alex Anderson,alex.anderson@example.com,Account Access,Email,Unresolved,18.92,13-01-2023 00:00
T00312,C1709,Chris Taylor,chris.taylor@example.com,Product Inquiry,Social Media,Pending,45.71,20-11-2023 00:00
T00313,C1763,Jordan Anderson,jordan.anderson@example.com,Account Access,Chat,Escalated,19.32,21-01-2023 00:00
T00314,C1420,Casey White,casey.white@example.com,Technical,Social Media,Escalated,51.56,22-10-2023 00:00
T00315,C1149,Chris Johnson,chris.johnson@example.com,Account Access,Email,Pending,6.75,19-04-2023 00:00
T00316,C1973,Morgan Anderson,morgan.anderson@example.com,Account Access,Phone,Unresolved,52.14,09-08-2023 00:00
T00317,C1362,Riley Brown,riley.brown@example.com,Product Inquiry,Social Media,Pending,57.09,30-09-2023 00:00
T00318,C1862,Alex Taylor,alex.taylor@example.com,Technical,Chat,Resolved,7.7,12-03-2023 00:00
T00319,C1633,Dakota Smith,dakota.smith@example.com,Technical,Social Media,Unresolved,69.28,24-10-2023 00:00
T00320,C1960,Casey Martin,casey.martin@example.com,Technical,Chat,Unresolved,27.39,26-08-2023 00:00
T00321,C1370,Jordan Clark,jordan.clark@example.com,Technical,Phone,Unresolved,43.29,23-09-2023 00:00
T00322,C1937,Alex Lee,alex.lee@example.com,Technical,Email,Escalated,14.42,20-11-2023 00:00
T00323,C1260,Alex Garcia,alex.garcia@example.com,Product Inquiry,Social Media,Escalated,55.08,03-03-2023 00:00
T00324,C1224,Dakota Taylor,dakota.taylor@example.com,Billing,Chat,Escalated,69.42,15-03-2023 00:00
T00325,C1279,Jamie Martin,jamie.martin@example.com,Product Inquiry,Chat,Resolved,36.07,12-11-2023 00:00
T00326,C1355,Alex Taylor,alex.taylor@example.com,Returns,Phone,Pending,8.84,18-05-2023 00:00
T00327,C1974,Casey Lee,casey.lee@example.com,Billing,Phone,Pending,65.47,07-11-2023 00:00
T00328,C1669,Casey Martin,casey.martin@example.com,Technical,Social Media,Resolved,66.23,01-02-2023 00:00
T00329,C1976,Casey Smith,casey.smith@example.com,Technical,Chat,Pending,60.36,13-08-2023 00:00
T00330,C1230,Riley Brown,riley.brown@example.com,Product Inquiry,Chat,Unresolved,18.81,18-10-2023 00:00
T00331,C1795,Jordan Martin,jordan.martin@example.com,Returns,Chat,Pending,10.8,22-08-2023 00:00
T00332,C1888,Chris Brown,chris.brown@example.com,Returns,Email,Unresolved,14.32,18-01-2023 00:00
T00333,C1612,Skyler Brown,skyler.brown@example.com,Shipping,Chat,Unresolved,57.17,16-03-2023 00:00
T00334,C1139,Skyler Taylor,skyler.taylor@example.com,Billing,Email,Unresolved,23.07,18-10-2023 00:00
T00335,C1214,Alex Anderson,alex.anderson@example.com,Product Inquiry,Chat,Escalated,64.51,17-08-2023 00:00
T00336,C1949,Jordan White,jordan.white@example.com,Technical,Social Media,Pending,10.99,15-11-2023 00:00
T00337,C1665,Alex Johnson,alex.johnson@example.com,Billing,Social Media,Escalated,44.92,29-11-2023 00:00
T00338,C1725,Skyler Anderson,skyler.anderson@example.com,Shipping,Phone,Resolved,53.57,24-03-2023 00:00
T00339,C1805,Alex Taylor,alex.taylor@example.com,Product Inquiry,Chat,Unresolved,26.37,21-09-2023 00:00
T00340,C1654,Chris Martin,chris.martin@example.com,Billing,Chat,Pending,2.81,03-08-2023 00:00
T00341,C1053,Taylor Anderson,taylor.anderson@example.com,Returns,Social Media,Pending,1.3,25-11-2023 00:00
T00342,C1091,Morgan Smith,morgan.smith@example.com,Billing,Email,Unresolved,61.59,19-04-2023 00:00
T00343,C1986,Morgan Smith,morgan.smith@example.com,Shipping,Social Media,Pending,68.21,21-11-2023 00:00
T00344,C1372,Jordan Brown,jordan.brown@example.com,Account Access,Social Media,Unresolved,62.43,18-03-2023 00:00
T00345,C1417,Dakota Smith,dakota.smith@example.com,Billing,Social Media,Unresolved,55.12,02-04-2023 00:00
T00346,C1700,Dakota Anderson,dakota.anderson@example.com,Billing,Social Media,Unresolved,64.04,21-11-2023 00:00
T00347,C1881,Chris Smith,chris.smith@example.com,Shipping,Email,Pending,36.68,14-07-2023 00:00
T00348,C1949,Dakota Smith,dakota.smith@example.com,Technical,Social Media,Escalated,37.94,08-09-2023 00:00
T00349,C1160,Jamie White,jamie.white@example.com,Technical,Chat,Resolved,44.27,12-06-2023 00:00
T00350,C1892,Casey Martin,casey.martin@example.com,Account Access,Chat,Unresolved,21.73,01-02-2023 00:00
T00351,C1125,Jordan Smith,jordan.smith@example.com,Returns,Chat,Pending,71.99,24-07-2023 00:00
T00352,C1172,Skyler Garcia,skyler.garcia@example.com,Product Inquiry,Email,Pending,21.18,10-07-2023 00:00
T00353,C1830,Chris Brown,chris.brown@example.com,Account Access,Phone,Unresolved,69.48,19-11-2023 00:00
T00354,C1549,Jamie Brown,jamie.brown@example.com,Returns,Social Media,Resolved,18.84,06-11-2023 00:00
T00355,C1045,Chris Brown,chris.brown@example.com,Returns,Phone,Pending,29.03,01-10-2023 00:00
T00356,C1480,Dakota Brown,dakota.brown@example.com,Shipping,Phone,Pending,64.87,31-01-2023 00:00
T00357,C1967,Riley Garcia,riley.garcia@example.com,Returns,Social Media,Unresolved,71.31,20-08-2023 00:00
T00358,C1129,Riley Smith,riley.smith@example.com,Account Access,Email,Pending,17.63,27-05-2023 00:00
T00359,C1626,Morgan White,morgan.white@example.com,Shipping,Phone,Pending,66.28,13-07-2023 00:00
T00360,C1542,Jordan Brown,jordan.brown@example.com,Billing,Chat,Escalated,22.36,05-03-2023 00:00
T00361,C1492,Jordan Garcia,jordan.garcia@example.com,Product Inquiry,Chat,Resolved,47.56,27-04-2023 00:00
T00362,C1817,Casey Smith,casey.smith@example.com,Product Inquiry,Chat,Resolved,24.44,15-12-2023 00:00
T00363,C1708,Riley Anderson,riley.anderson@example.com,Product Inquiry,Email,Unresolved,1.82,11-12-2023 00:00
T00364,C1275,Dakota Brown,dakota.brown@example.com,Returns,Chat,Escalated,18.11,31-12-2023 00:00
T00365,C1320,Skyler Lee,skyler.lee@example.com,Returns,Email,Resolved,14.95,13-12-2023 00:00
T00366,C1227,Chris Smith,chris.smith@example.com,Technical,Email,Escalated,65.31,03-10-2023 00:00
T00367,C1420,Skyler Garcia,skyler.garcia@example.com,Technical,Email,Unresolved,30.65,09-12-2023 00:00
T00368,C1649,Chris Lee,chris.lee@example.com,Shipping,Social Media,Resolved,64.01,22-01-2023 00:00
T00369,C1529,Dakota Lee,dakota.lee@example.com,Shipping,Chat,Unresolved,1.79,21-09-2023 00:00
T00370,C1952,Chris Clark,chris.clark@example.com,Technical,Social Media,Resolved,40.28,21-03-2023 00:00
T00371,C1502,Dakota Garcia,dakota.garcia@example.com,Billing,Phone,Escalated,30.94,15-12-2023 00:00
T00372,C1240,Riley Martin,riley.martin@example.com,Shipping,Email,Unresolved,22.16,12-09-2023 00:00
T00373,C1820,Riley Taylor,riley.taylor@example.com,Product Inquiry,Chat,Pending,67.7,23-05-2023 00:00
T00374,C1181,Taylor Brown,taylor.brown@example.com,Returns,Social Media,Pending,55.49,30-09-2023 00:00
T00375,C1919,Skyler Lee,skyler.lee@example.com,Shipping,Email,Resolved,28.8,04-08-2023 00:00
T00376,C1957,Riley Anderson,riley.anderson@example.com,Technical,Phone,Unresolved,23.06,03-06-2023 00:00
T00377,C1322,Casey Garcia,casey.garcia@example.com,Shipping,Chat,Unresolved,60.32,01-06-2023 00:00
T00378,C1511,Dakota White,dakota.white@example.com,Shipping,Chat,Escalated,52.97,30-10-2023 00:00
T00379,C1875,Riley Lee,riley.lee@example.com,Returns,Chat,Escalated,19.58,16-12-2023 00:00
T00380,C1594,Dakota Johnson,dakota.johnson@example.com,Returns,Phone,Escalated,55.57,21-12-2023 00:00
T00381,C1711,Taylor Brown,taylor.brown@example.com,Returns,Email,Pending,22.56,14-04-2023 00:00
T00382,C1927,Casey White,casey.white@example.com,Technical,Social Media,Unresolved,9.26,22-06-2023 00:00
T00383,C1895,Morgan Martin,morgan.martin@example.com,Billing,Chat,Resolved,53.85,04-10-2023 00:00
T00384,C1903,Chris Johnson,chris.johnson@example.com,Product Inquiry,Social Media,Resolved,70.41,28-01-2023 00:00
T00385,C1713,Alex Taylor,alex.taylor@example.com,Returns,Social Media,Pending,36.21,17-06-2023 00:00
T00386,C1118,Jamie Taylor,jamie.taylor@example.com,Returns,Email,Escalated,16.2,28-07-2023 00:00
T00387,C1727,Riley Smith,riley.smith@example.com,Technical,Social Media,Pending,66.04,19-06-2023 00:00
T00388,C1743,Chris White,chris.white@example.com,Account Access,Email,Pending,68.7,14-09-2023 00:00
T00389,C1042,Jamie White,jamie.white@example.com,Product Inquiry,Chat,Unresolved,53.07,26-09-2023 00:00
T00390,C1350,Taylor White,taylor.white@example.com,Shipping,Phone,Unresolved,43.63,06-04-2023 00:00
T00391,C1661,Dakota Brown,dakota.brown@example.com,Technical,Email,Pending,56.48,17-08-2023 00:00
T00392,C1506,Taylor White,taylor.white@example.com,Account Access,Phone,Unresolved,24.02,19-08-2023 00:00
T00393,C1906,Morgan Brown,morgan.brown@example.com,Returns,Chat,Escalated,47.23,24-05-2023 00:00
T00394,C1312,Riley Johnson,riley.johnson@example.com,Returns,Email,Pending,55.4,08-07-2023 00:00
T00395,C1740,Jamie Anderson,jamie.anderson@example.com,Shipping,Social Media,Escalated,65.75,26-08-2023 00:00
T00396,C1820,Alex Lee,alex.lee@example.com,Shipping,Social Media,Unresolved,20.2,15-11-2023 00:00
T00397,C1627,Casey Lee,casey.lee@example.com,Account Access,Phone,Unresolved,50.29,24-07-2023 00:00
T00398,C1382,Alex Clark,alex.clark@example.com,Billing,Email,Unresolved,26.44,04-07-2023 00:00
T00399,C1089,Taylor Johnson,taylor.johnson@example.com,Technical,Social Media,Resolved,39.88,12-02-2023 00:00
T00400,C1328,Skyler Martin,skyler.martin@example.com,Account Access,Phone,Unresolved,34.7,05-05-2023 00:00
T00401,C1965,Skyler Smith,skyler.smith@example.com,Technical,Phone,Resolved,1.13,03-04-2023 00:00
T00402,C1948,Riley Clark,riley.clark@example.com,Account Access,Email,Escalated,67.21,23-11-2023 00:00
T00403,C1393,Jordan Anderson,jordan.anderson@example.com,Shipping,Chat,Resolved,61.64,09-02-2023 00:00
T00404,C1798,Taylor Taylor,taylor.taylor@example.com,Shipping,Social Media,Pending,62.21,09-03-2023 00:00
T00405,C1128,Chris Brown,chris.brown@example.com,Billing,Social Media,Pending,18.69,28-09-2023 00:00
T00406,C1871,Dakota Clark,dakota.clark@example.com,Account Access,Phone,Pending,61.14,20-04-2023 00:00
T00407,C1014,Morgan Martin,morgan.martin@example.com,Returns,Phone,Escalated,12.9,04-11-2023 00:00
T00408,C1702,Riley White,riley.white@example.com,Shipping,Chat,Unresolved,3.16,02-08-2023 00:00
T00409,C1893,Taylor White,taylor.white@example.com,Account Access,Email,Unresolved,12.29,05-05-2023 00:00
T00410,C1205,Dakota White,dakota.white@example.com,Account Access,Chat,Pending,17.78,31-10-2023 00:00
T00411,C1596,Chris White,chris.white@example.com,Product Inquiry,Social Media,Unresolved,59.05,17-08-2023 00:00
T00412,C1932,Skyler Taylor,skyler.taylor@example.com,Account Access,Email,Escalated,32.3,15-05-2023 00:00
T00413,C1446,Jamie Brown,jamie.brown@example.com,Returns,Chat,Pending,65.74,15-11-2023 00:00
T00414,C1169,Chris Clark,chris.clark@example.com,Account Access,Email,Pending,53.58,26-07-2023 00:00
T00415,C1119,Taylor Johnson,taylor.johnson@example.com,Returns,Email,Pending,70.08,13-09-2023 00:00
T00416,C1161,Chris Anderson,chris.anderson@example.com,Returns,Phone,Unresolved,10.79,05-10-2023 00:00
T00417,C1438,Dakota Taylor,dakota.taylor@example.com,Technical,Chat,Unresolved,9.39,22-04-2023 00:00
T00418,C1019,Riley Taylor,riley.taylor@example.com,Returns,Chat,Resolved,42.12,19-06-2023 00:00
T00419,C1853,Alex White,alex.white@example.com,Account Access,Chat,Escalated,25.64,23-03-2023 00:00
T00420,C1165,Jamie Smith,jamie.smith@example.com,Billing,Email,Unresolved,25.96,30-07-2023 00:00
T00421,C1547,Morgan Martin,morgan.martin@example.com,Shipping,Chat,Unresolved,42.64,29-07-2023 00:00
T00422,C1903,Skyler Brown,skyler.brown@example.com,Billing,Phone,Escalated,62.26,12-11-2023 00:00
T00423,C1534,Jordan Johnson,jordan.johnson@example.com,Shipping,Email,Pending,42.61,05-10-2023 00:00
T00424,C1379,Riley Clark,riley.clark@example.com,Product Inquiry,Phone,Resolved,38.08,16-04-2023 00:00
T00425,C1041,Chris Garcia,chris.garcia@example.com,Shipping,Email,Unresolved,25.88,08-08-2023 00:00
T00426,C1119,Alex Johnson,alex.johnson@example.com,Billing,Phone,Unresolved,59.04,18-08-2023 00:00
T00427,C1254,Morgan White,morgan.white@example.com,Account Access,Email,Pending,33.12,18-08-2023 00:00
T00428,C1595,Alex White,alex.white@example.com,Account Access,Phone,Escalated,4.41,06-01-2023 00:00
T00429,C1362,Jamie Garcia,jamie.garcia@example.com,Shipping,Social Media,Resolved,13.99,03-05-2023 00:00
T00430,C1773,Morgan Clark,morgan.clark@example.com,Technical,Social Media,Escalated,22.27,20-08-2023 00:00
T00431,C1154,Morgan Garcia,morgan.garcia@example.com,Product Inquiry,Social Media,Escalated,50.21,02-04-2023 00:00
T00432,C1623,Skyler Lee,skyler.lee@example.com,Technical,Phone,Escalated,35.01,20-01-2023 00:00
T00433,C1091,Casey Garcia,casey.garcia@example.com,Billing,Email,Escalated,7.67,20-07-2023 00:00
T00434,C1503,Casey Anderson,casey.anderson@example.com,Account Access,Email,Escalated,2.96,28-08-2023 00:00
T00435,C1980,Casey Brown,casey.brown@example.com,Billing,Social Media,Pending,28.23,20-09-2023 00:00
T00436,C1682,Skyler Taylor,skyler.taylor@example.com,Returns,Phone,Pending,18.5,22-12-2023 00:00
T00437,C1118,Morgan Martin,morgan.martin@example.com,Returns,Social Media,Escalated,46.38,28-07-2023 00:00
T00438,C1143,Chris Lee,chris.lee@example.com,Returns,Chat,Escalated,37.35,17-02-2023 00:00
T00439,C1589,Jordan Martin,jordan.martin@example.com,Shipping,Social Media,Resolved,11.8,10-08-2023 00:00
T00440,C1388,Alex Brown,alex.brown@example.com,Shipping,Phone,Pending,35.26,27-11-2023 00:00
T00441,C1808,Skyler Lee,skyler.lee@example.com,Product Inquiry,Social Media,Pending,50.92,25-10-2023 00:00
